"TrialDescription","GasMeasured","EmissionMeasTechnique","Country","InstituteName","AnimalCategory","ManureType","ManureTreatment","ApplicStartDate","ReplicateNumber","Latitude","Longitude","InhibitorType","ManureDM","ManureTotalN","ManureTAN","ManureRAN","ManureOrgC","ManureCNRatio","ManurePH","ManureApplicRate","ManureApplicRateUnit","ManureTNApplicRate","ManureTANApplicRate","ManureRANApplicRate","ManureApplicSeason","ManureApplicMethod","ManureSoilIncorporation","NH3TimeOfIncorporation","DurationOfEmissionMeasurement","CumulatEmission","EmissionFactor","SoilNH4","SoilNO3","SoilTotalNitrogen","SoilOrganicCarbon","SoilPH","SoilBulkDensity","SoilClay","SoilTexture","SoilWaterUnit","SoilWaterDay1Avg","SoilWaterFirst30dAvg","SoilWaterEntireExptAvg","NH3AirTemperature24hAvg","AirTemperatureFirst30dAvg","AirTemperatureEntireExptAvg","RainfallIrrigation30d","TotalRainfallIrrigationEntireExpt","NH3CumulEmission72h","NH3CropHeight","NH3WindSpeed12h","NH3WindSpeed3d","NH3WindSpeedHeight","NH3RainIrrigation1h","NH3RainIrrigation6h","AnimalSubCategory","DietDMContent","DietLipidContent","DietAshContent","DryMatterIntake","CrudeProtein","CrudeFibre","NDFContent","OMDigestibilityCoefficient","MultiphaseFeeding","Diet","SwineFeedType","ForageSpecies","ForageDMContent","ConcentrateType","ConcentrateDM","ProportionOfConcentrateInDiet","NitrogenDigestibilityCoefficient","NDFDigestibilityCoefficient","CH4Enteric","DatabaseId","ClimateZone","AnimalBreed","TypeOfBeddingMaterial","RateOfInhibitorApplicUnit","RateOfInhibitorApplic","ManureDurationOfStorage","SoilDepthMineralN","SoilDepthOther","CropType","CropYieldDryMatter","CropTotalYieldUnit","CropTotalYield","CropTotalN","NameEntryPerson","DateEntryCompleted","NameQCPersonIfRelevant","OnlineLinkPaper","Reference","QCCommentsIfRelevant","QCDateCompleted","StartGasMeasurements","EndGasMeasurements","NumberOfMeasurements","N2OChambersPerPlot ","N2OChamberArea","N2OGasSamplesPerChamber","NumberOfReplicates","IfMeanWhatVariationUnit","DegreeOfVariation","DescribeStatMethodUsed","SourceOfData","Comments"
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"1",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,28.183,0.148958773784355,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,26.434,,1.0205,1.0205,2,,,,,,,,,,,,,,,,,,,,,,,11,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"3",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,46.014,0.243202959830867,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,43.543,,2.7159,2.7159,2,,,,,,,,,,,,,,,,,,,,,,,12,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"4",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,25.33,0.133879492600423,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,23.716,,5.2179,5.2179,2,,,,,,,,,,,,,,,,,,,,,,,13,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"5",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,63.147,0.333757928118393,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,59.007,,6.189,6.189,2,,,,,,,,,,,,,,,,,,,,,,,14,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"2",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,24.472,0.129344608879493,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,22.996,,1.5637,1.5637,2,,,,,,,,,,,,,,,,,,,,,,,15,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"3",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,37.216,0.196701902748414,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,34.797,,3.8846,3.8846,2,,,,,,,,,,,,,,,,,,,,,,,16,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"4",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,60.55,0.320031712473573,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,56.417,,5.8763,5.8763,2,,,,,,,,,,,,,,,,,,,,,,,17,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"2",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,24.424,0.129090909090909,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,23.018,,1.5473,1.5473,2,,,,,,,,,,,,,,,,,,,,,,,18,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"5",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,73.187,0.386823467230444,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,68.161,,6.6664,6.6664,2,,,,,,,,,,,,,,,,,,,,,,,19,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p2","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"1",,,,4.12,4.73,3.22,,,,7.37,40,"t/ha",189.2,128.8,,,"broadcast","none",,3.92883333333333,26.852,0.141923890063425,,,,2.58,7.95,,61.5,"clay",,,,,,,,,,25.074,,0.85593,0.85593,2,,,,,,,,,,,,,,,,,,,,,,,20,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"1",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,41.539,0.261580604534005,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,37.158,,1.0699,1.0699,2,,,,,,,,,,,,,,,,,,,,,,,21,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"4",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,95.521,0.601517632241814,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,82.182,,7.5717,7.5717,2,,,,,,,,,,,,,,,,,,,,,,,22,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"5",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,59.534,0.374899244332494,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,52.301,,6.617,6.617,2,,,,,,,,,,,,,,,,,,,,,,,23,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"3",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,41.13,0.259005037783375,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,34.887,,3.2262,3.2262,2,,,,,,,,,,,,,,,,,,,,,,,24,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"1",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,26.519,0.166996221662468,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,21.877,,0.70779,0.70779,2,,,,,,,,,,,,,,,,,,,,,,,25,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"3",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,29.976,0.188765743073048,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,23.038,,3.0616,3.0616,2,,,,,,,,,,,,,,,,,,,,,,,26,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"2",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,37.802,0.238047858942065,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,30.704,,1.6954,1.6954,2,,,,,,,,,,,,,,,,,,,,,,,27,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"2",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,32.607,0.205333753148615,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,25.319,,1.8106,1.8106,2,,,,,,,,,,,,,,,,,,,,,,,28,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"5",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,42.244,0.266020151133501,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,36.764,,6.5841,6.5841,2,,,,,,,,,,,,,,,,,,,,,,,29,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p3","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"4",,,,4.84,3.97,3.32,,,,7.27,40,"t/ha",158.8,132.8,,,"broadcast","none",,3.92708333333333,43.131,0.271605793450882,,,,2.58,8.15,,61.5,"clay",,,,,,,,,,33.698,,5.3166,5.3166,2,,,,,,,,,,,,,,,,,,,,,,,30,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
"1_DR_p4","NH3","windtunnel","UK","ADAS","Swine","slurry","none",,"1",,,,3.57,4.23,3.37,,,,7.1,40,"t/ha",169.2,134.8,,,"broadcast","none",,3.93675,28.872,0.17063829787234,,,,2.58,8.2,,61.5,"clay",,,,,,,,,,26.34,,1.0041,1.0041,2,,,,,,,,,,,,,,,,,,,,,,,31,,,"none",,,,,,,,,,,"Sasha D. Hafner","2019-10-17",,"https://www.sciencedirect.com/science/article/pii/S0168192317304008","Hafner, S.D., Pacholski, A., Bittman, S., Burchill, W., Bussink, W., Chantigny, M., Carozzi, M., Génermont, S., Häni, C., Hansen, M.N., Huijsmans, J., Hunt, D., Kupper, T., Lanigan, G., Loubet, B., Misselbrook, T., Meisinger, J.J., Neftel, A., Nyord, T., Pedersen, S.V., Sintermann, J., Thompson, R.B., Vermeulen, B., Vestergaard, A.V., Voylokov, P., Williams, J.R., Sommer, S.G., 2018. The ALFAM2 database on ammonia emission from field-applied manure: Description and illustrative analysis. Agricultural and Forest Meteorology, Greenhouse gas and ammonia emissions from livestock production 258, 66–79. https://doi.org/10.1016/j.agrformet.2017.11.027",,,,,7,,,,1,,,,"dataset+publication","Data from ALFAM2 database v1.3."
